FeatureID,t,p,FDR,mean_clr_Pos,mean_clr_Neg,direction,importance_mean,importance_sd,frac_folds_positive,freq_C0.2,freq_C1.0,freq_C10.0,l1_hit_all_C,selection_freq,cage_FDR,cage_confounded,Genus,Family,n_methods,three_method_hit
JF145649.1.1306,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Sphingomonadaceae,0,False
JN594631.1.1392,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Alteromonadaceae,0,False
JQ014317.1.1286,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Intrasporangiaceae,0,False
JQ196333.1.1311,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,SAR116_clade,0,False
JQ207409.1.1329,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Fusobacterium,Fusobacteriaceae,0,False
JQ248093.1.1509,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Pygmaiobacter,Ruminococcaceae,0,False
JQ248113.1.1510,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Intestinimonas,Oscillospiraceae,0,False
JQ855544.1.1247,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Lactobacillus,Lactobacillaceae,0,False
JQ855614.1.1252,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Corynebacterium,Corynebacteriaceae,0,False
JQ977262.1.1457,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Psychrobacillus,Planococcaceae,0,False
JX095969.1.1221,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Romboutsia,Peptostreptococcaceae,0,False
JX227053.1.1493,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Ralstonia,Burkholderiaceae,0,False
